date,nav
2017-06-02,11.02
2017-06-06,10.82
2017-06-07,10.88
2017-06-08,10.87
2017-06-09,10.88
2017-06-12,10.9
2017-06-13,10.92
2017-06-14,10.86
2017-06-15,10.8
2017-06-16,10.9
2017-06-19,10.86
2017-06-20,10.92
2017-06-21,10.88
2017-06-22,10.88
2017-06-26,10.91
2017-06-27,10.99
2017-06-28,11.05
2017-06-29,11.16
2017-06-30,11.12
2017-07-03,11.13
2017-07-04,11.15
2017-07-05,11.23
2017-07-06,11.19
2017-07-07,11.14
2017-07-10,11.21
2017-07-11,11.28
2017-07-12,11.23
2017-07-13,11.21
2017-07-14,11.3
2017-07-18,11.24
2017-07-19,11.19
2017-07-27,11.28
2017-07-28,11.25
2017-07-31,11.33
2017-08-01,11.37
2017-08-02,11.38
2017-08-03,11.38
2017-08-04,11.38
2017-08-07,11.45
2017-08-08,11.39
2017-08-09,11.29
2017-08-10,11.25
2017-08-14,11.12
2017-08-16,11.28
2017-08-17,11.3
2017-08-18,11.16
2017-08-21,11.12
2017-08-22,11.16
2017-08-23,11.15
2017-08-24,11.07
2017-08-25,11.15
2017-08-28,11.15
2017-08-29,11.11
2017-08-30,11.2
